상품유형,세부상품유형,운용회사,펀드명,위험등급,"구분
(추가/
단위)","기준
통화","순자산
총액
(원화:억원
외화:백만)",주식_금액,주식_비중,채권_금액,채권_비중,투자계약증권_금액,투자계약증권_비중,부동산_금액,부동산_비중,실물등_금액,실물등_비중,현금성_금액,현금성_비중,기타_금액,기타_비중,"기준
가격",1개월(%),1개월_순위,6개월(%),6개월_순위,1년(%),1년_순위,설정(전환)일(%),설정(전환)일_순위,"투자
운용
인력",운용,판매_보수,판매_수수료,환헤지,"주요
투자
지역",판매회사,구분,기준통화,순자산총액,기준가격,설정일(%),설정일_순위,투자운용인력,주요투자지역
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주알파증권투자신탁2[채권혼합]종류A,다소높은위험(UH),단위폐쇄,KRW,69,0,0,0,0,-,-,-,-,-,-,0,0,69,100,1031.67,1.55,_,0,_,0,_,3.17,_,,0.5,0.36,1,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주알파증권투자신탁2[채권혼합]종류A-e,다소높은위험(UH),단위폐쇄,KRW,81,0,0,0,0,-,-,-,-,-,-,0,0,81,100,1032.23,1.56,_,0,_,0,_,3.22,_,,0.5,0.18,0.5,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권모투자신탁[채권혼합],보통위험(UH),추가개방,KRW,164,0,0,140,85,-,-,-,-,-,-,1,0,23,14,1106.97,0.18,_,2.29,_,4.81,_,15,_,,0,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁3[채권혼합](운용),보통위험(UH),단위개방,KRW,38,0,0,0,0,-,-,-,-,-,-,0,0,38,100,1106.38,0.18,_,2.29,_,4.8,_,14.93,_,,0,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁3[채권혼합]종류A,보통위험(UH),단위개방,KRW,27,0,0,0,0,-,-,-,-,-,-,0,0,27,100,1098.31,0.12,_,1.91,_,4.02,_,13.26,_,,0.5,0.2,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁3[채권혼합]종류C,보통위험(UH),단위개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,1089.77,0.06,_,1.52,_,3.2,_,11.5,_,,0.5,1,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁3[채권혼합]종류C-F,보통위험(UH),단위개방,KRW,6,0,0,0,0,-,-,-,-,-,-,0,0,6,100,1100.04,0.13,_,1.99,_,4.19,_,13.62,_,,0.5,0.04,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁3[채권혼합]종류C-P,보통위험(UH),단위개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1094.07,0.09,_,1.72,_,3.61,_,12.38,_,,0.5,0.6,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁3[채권혼합]종류C-Pe,보통위험(UH),단위개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,1097.26,0.11,_,1.87,_,3.92,_,13.04,_,,0.5,0.3,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁3[채권혼합]종류C-R,보통위험(UH),단위개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1094.5,0.09,_,1.74,_,3.65,_,12.47,_,,0.5,0.57,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁3[채권혼합]종류C-Re,보통위험(UH),단위개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,1097.46,0.11,_,1.87,_,3.93,_,13.07,_,,0.5,0.285,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁4[채권혼합](운용),보통위험(UH),단위개방,KRW,127,0,0,0,0,-,-,-,-,-,-,1,1,126,99,1035.55,0.18,_,2.29,_,0,_,3.56,_,,0,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁4[채권혼합]종류A,보통위험(UH),단위개방,KRW,44,0,0,0,0,-,-,-,-,-,-,0,0,44,100,1029.94,0.12,_,1.91,_,0,_,2.99,_,,0.5,0.2,1,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁4[채권혼합]종류A-e,보통위험(UH),단위개방,KRW,40,0,0,0,0,-,-,-,-,-,-,0,0,40,100,1030.69,0.13,_,1.96,_,0,_,3.07,_,,0.5,0.1,0.5,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁4[채권혼합]종류A2-e,보통위험(UH),단위개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1029.74,0.13,_,1.9,_,0,_,2.97,_,,0.5,0.25,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁4[채권혼합]종류C,보통위험(UH),단위개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,1023.99,0.06,_,1.51,_,0,_,2.4,_,,0.5,1,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁4[채권혼합]종류C-P,보통위험(UH),단위개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,1026.98,0.09,_,1.71,_,0,_,2.7,_,,0.5,0.6,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁4[채권혼합]종류C-Pe,보통위험(UH),단위개방,KRW,12,0,0,0,0,-,-,-,-,-,-,0,0,12,100,1029.2,0.11,_,1.86,_,0,_,2.92,_,,0.5,0.3,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁4[채권혼합]종류C-R,보통위험(UH),단위개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,1027.2,0.09,_,1.73,_,0,_,2.72,_,,0.5,0.57,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁4[채권혼합]종류C-Re,보통위험(UH),단위개방,KRW,13,0,0,0,0,-,-,-,-,-,-,0,0,13,100,1029.31,0.11,_,1.87,_,0,_,2.93,_,,0.5,0.285,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,대신자산운용,대신하이일드공모주증권자투자신탁4[채권혼합]종류C-e,보통위험(UH),단위개방,KRW,15,0,0,0,0,-,-,-,-,-,-,0,0,15,100,1027.7,0.1,_,1.76,_,0,_,2.77,_,,0.5,0.5,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁2[채권혼합]_운용,보통위험(UH),단위개방,KRW,155,0,0,105,68,-,-,-,-,-,-,50,32,0,0,1012.2,0.25,_,0,_,0,_,1.22,_,,0,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁2[채권혼합]종류A,보통위험(UH),단위개방,KRW,34,0,0,0,0,-,-,-,-,-,-,0,0,34,100,1011.62,0.23,_,0,_,0,_,1.16,_,,0.15,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁2[채권혼합]종류A-E,보통위험(UH),단위개방,KRW,47,0,0,0,0,-,-,-,-,-,-,0,0,47,100,1011.62,0.23,_,0,_,0,_,1.16,_,,0.15,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁2[채권혼합]종류C,보통위험(UH),단위개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1010.44,0.2,_,0,_,0,_,1.04,_,,0.15,0.4,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁2[채권혼합]종류C-E,보통위험(UH),단위개방,KRW,16,0,0,0,0,-,-,-,-,-,-,0,0,16,100,1011.02,0.21,_,0,_,0,_,1.1,_,,0.15,0.2,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁2[채권혼합]종류C-F,보통위험(UH),단위개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,1011.56,0.23,_,0,_,0,_,1.16,_,,0.15,0.02,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁2[채권혼합]종류C-P2,보통위험(UH),단위개방,KRW,5,0,0,0,0,-,-,-,-,-,-,0,0,5,100,1010.6,0.2,_,0,_,0,_,1.06,_,,0.15,0.34,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁2[채권혼합]종류C-P2E,보통위험(UH),단위개방,KRW,52,0,0,0,0,-,-,-,-,-,-,0,0,52,100,1011.11,0.22,_,0,_,0,_,1.11,_,,0.15,0.17,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁2[채권혼합]종류C-PE,보통위험(UH),단위개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1011.15,0.22,_,0,_,0,_,1.12,_,,0.15,0.16,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁3[채권혼합]_운용,보통위험(UH),단위개방,KRW,90,0,0,55,61,-,-,-,-,-,-,35,39,0,0,1001.47,0,_,0,_,0,_,0.15,_,,0,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁3[채권혼합]종류A,보통위험(UH),단위개방,KRW,38,0,0,0,0,-,-,-,-,-,-,0,0,38,100,1001.38,0,_,0,_,0,_,0.14,_,,0.15,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁3[채권혼합]종류A-E,보통위험(UH),단위개방,KRW,24,0,0,0,0,-,-,-,-,-,-,0,0,24,100,1001.38,0,_,0,_,0,_,0.14,_,,0.15,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁3[채권혼합]종류C,보통위험(UH),단위개방,KRW,11,0,0,0,0,-,-,-,-,-,-,0,0,11,100,1001.18,0,_,0,_,0,_,0.12,_,,0.15,0.4,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁3[채권혼합]종류C-E,보통위험(UH),단위개방,KRW,8,0,0,0,0,-,-,-,-,-,-,0,0,8,100,1001.28,0,_,0,_,0,_,0.13,_,,0.15,0.2,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁3[채권혼합]종류C-F,보통위험(UH),단위개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,1001.37,0,_,0,_,0,_,0.14,_,,0.15,0.02,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁3[채권혼합]종류C-P2E,보통위험(UH),단위개방,KRW,6,0,0,0,0,-,-,-,-,-,-,0,0,6,100,1001.3,0,_,0,_,0,_,0.13,_,,0.15,0.17,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB14개월만기알파증권투자신탁3[채권혼합]종류C-PE,보통위험(UH),단위개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1001.3,0,_,0,_,0,_,0.13,_,,0.15,0.16,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB단기국공채공모주증권투자신탁 1[채권혼합]ClassA,낮은위험(UH),추가개방,KRW,60,0,0,0,0,-,-,-,-,-,-,0,0,60,100,1023.1,0.18,666/725,1.26,678/726,2.6,656/726,33.81,_,,0.45,0.4,0.7,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB단기국공채공모주증권투자신탁 1[채권혼합]ClassA-E,낮은위험(UH),추가개방,KRW,5,0,0,0,0,-,-,-,-,-,-,0,0,5,100,1024.86,0.19,657/725,1.36,670/726,2.8,632/726,13.11,_,,0.45,0.2,0.35,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB단기국공채공모주증권투자신탁 1[채권혼합]ClassC,낮은위험(UH),추가개방,KRW,14,0,0,0,0,-,-,-,-,-,-,0,0,14,100,1018.71,0.14,686/725,1.01,700/726,2.09,688/726,26.75,_,,0.45,0.9,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB단기국공채공모주증권투자신탁 1[채권혼합]ClassC-E,낮은위험(UH),추가개방,KRW,4,0,0,0,0,-,-,-,-,-,-,0,0,4,100,1022.66,0.17,669/725,1.24,682/726,2.55,666/726,18.38,_,,0.45,0.45,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB단기국공채공모주증권투자신탁 1[채권혼합]ClassC-F,낮은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,1026.37,0.21,656/725,1.45,661/726,2.98,607/726,28.32,_,,0.45,0.03,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB단기국공채공모주증권투자신탁 1[채권혼합]ClassC-P,낮은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,1019.42,0.14,683/725,1.05,698/726,2.17,683/726,8.49,_,,0.45,0.82,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB단기국공채공모주증권투자신탁 1[채권혼합]ClassC-PE,낮은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,1023.02,0.17,667/725,1.26,680/726,2.59,660/726,10.65,_,,0.45,0.41,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB단기국공채공모주증권투자신탁 1[채권혼합]운용,낮은위험(UH),추가개방,KRW,88,0,0,79,89,-,-,-,-,-,-,10,11,0,0,1030.89,0.25,_,1.7,_,3.5,_,47.22,_,,0,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB바이오헬스케어30증권투자신탁 1[채권혼합]ClassA,보통위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1019.85,0.83,_,5.34,_,9.28,_,59.96,_,,0.42,0.5,0.5,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB바이오헬스케어30증권투자신탁 1[채권혼합]ClassA-E,보통위험(UH),추가개방,KRW,4,0,0,0,0,-,-,-,-,-,-,0,0,4,100,1020.91,0.85,480/725,5.47,412/726,9.57,064/726,24.54,_,,0.42,0.23,0.25,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB바이오헬스케어30증권투자신탁 1[채권혼합]ClassC,보통위험(UH),추가개방,KRW,20,0,0,0,0,-,-,-,-,-,-,0,0,20,100,1017.87,0.79,487/725,5.08,424/726,8.75,092/726,66.39,_,,0.42,1,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB바이오헬스케어30증권투자신탁 1[채권혼합]ClassC-E,보통위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,1018.65,0.81,_,5.18,_,8.96,_,23.69,_,,0.42,0.8,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB바이오헬스케어30증권투자신탁 1[채권혼합]ClassC-P,보통위험(UH),추가개방,KRW,16,0,0,0,0,-,-,-,-,-,-,0,0,16,100,1020.23,0.84,482/725,5.38,416/726,9.38,070/726,70.75,_,,0.42,0.4,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB바이오헬스케어30증권투자신탁 1[채권혼합]ClassC-P2,보통위험(UH),추가개방,KRW,7,0,0,0,0,-,-,-,-,-,-,0,0,7,100,1018.52,0.8,486/725,5.16,422/726,8.92,086/726,48.29,_,,0.42,0.83,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB바이오헬스케어30증권투자신탁 1[채권혼합]ClassC-P2E,보통위험(UH),추가개방,KRW,8,0,0,0,0,-,-,-,-,-,-,0,0,8,100,1020.17,0.84,483/725,5.38,418/726,9.37,071/726,19.9,_,,0.42,0.415,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB바이오헬스케어30증권투자신탁 1[채권혼합]ClassC-PE,보통위험(UH),추가개방,KRW,56,0,0,0,0,-,-,-,-,-,-,0,0,56,100,1021.02,0.85,477/725,5.49,409/726,9.6,062/726,34.34,_,,0.42,0.2,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB바이오헬스케어30증권투자신탁 1[채권혼합]ClassS,보통위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1020.94,0.85,_,5.47,_,9.57,_,54.08,_,,0.42,0.225,0.15,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB바이오헬스케어30증권투자신탁 1[채권혼합]ClassS-P,보통위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,1020.97,0.85,478/725,5.48,411/726,9.58,063/726,50.6,_,,0.42,0.215,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB바이오헬스케어30증권투자신탁 1[채권혼합]운용,보통위험(UH),추가개방,KRW,113,31,27,42,36,-,-,-,-,-,-,44,37,0,0,1023.67,0.91,_,5.82,_,10.32,_,96.73,_,,0,0,0.5,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB삼성전자마켓알파증권투자신탁[채권혼합]_운용,보통위험(UH),추가개방,KRW,52,8,16,31,60,-,-,-,-,-,-,12,24,0,0,1029.68,1.22,_,0,_,0,_,2.97,_,,0,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB삼성전자마켓알파증권투자신탁[채권혼합]종류C,보통위험(UH),추가개방,KRW,50,0,0,0,0,-,-,-,-,-,-,0,0,50,100,1026.15,1.12,_,0,_,0,_,2.62,_,,0.3,0.9,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB삼성전자마켓알파증권투자신탁[채권혼합]종류C-F,보통위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,1028.44,1.19,_,0,_,0,_,2.84,_,,0.3,0.03,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB신성장포커스30증권자투자신탁[채권혼합]C/A,보통위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1070.15,3.39,_,7.95,_,2.86,_,14.74,_,,0.45,0.5,0.7,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB신성장포커스30증권자투자신탁[채권혼합]C/C,보통위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1067.66,3.36,_,7.79,_,2.57,_,10.69,_,,0.45,0.9,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB신성장포커스30증권자투자신탁[채권혼합]_C/C-E,보통위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1070.2,3.39,_,7.95,_,2.88,_,15.4,_,,0.45,0.45,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB신성장포커스30증권자투자신탁[채권혼합]운용,보통위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,5,0,95,1077.73,3.46,_,8.42,_,3.81,_,26.28,_,,0,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB크레딧알파증권투자신탁 1[채권혼합]_운용,보통위험(UH),추가개방,KRW,845,177,21,557,64,-,-,-,-,-,-,88,10,41,5,1047.53,2.9,_,9.49,_,9.14,_,18.7,_,,0,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB크레딧알파증권투자신탁 1[채권혼합]종류A,보통위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,1046.26,2.84,_,9.05,_,8.25,_,14.5,_,,0.37,0.4,0.7,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB크레딧알파증권투자신탁 1[채권혼합]종류A-E,보통위험(UH),추가개방,KRW,3,0,0,0,0,-,-,-,-,-,-,0,0,3,100,1046.57,2.85,340/725,9.18,256/726,8.51,104/726,17.06,_,,0.37,0.2,0.35,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB크레딧알파증권투자신탁 1[채권혼합]종류C,보통위험(UH),추가개방,KRW,839,0,0,0,0,-,-,-,-,-,-,0,0,840,100,1045.49,2.8,342/725,8.79,295/726,7.71,141/726,12.38,_,,0.37,0.9,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB크레딧알파증권투자신탁 1[채권혼합]종류C-E,보통위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,1046.18,2.83,341/725,9.1,263/726,8.38,111/726,16.4,_,,0.37,0.45,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB크레딧알파증권투자신탁 1[채권혼합]종류C-P2E,보통위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1047.52,2.9,_,0,_,4.19,_,10.02,_,,0.37,0.425,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB크레딧알파증권투자신탁 1[채권혼합]종류C-PE,보통위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1046.27,2.84,_,9.09,_,8.35,_,15.39,_,,0.37,0.41,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁 1[채권혼합]_운용,보통위험(UH),단위개방,KRW,38,0,0,35,91,-,-,-,-,-,-,3,9,0,0,1046.64,-0.2,_,2.95,_,0,_,4.66,_,,0,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁 1[채권혼합]종류A,보통위험(UH),단위개방,KRW,15,0,0,0,0,-,-,-,-,-,-,0,0,15,100,1042.18,-0.23,_,2.73,_,0,_,4.22,_,,0.2,0.2,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁 1[채권혼합]종류A-E,보통위험(UH),단위개방,KRW,4,0,0,0,0,-,-,-,-,-,-,0,0,4,100,1043.19,-0.22,_,2.78,_,0,_,4.32,_,,0.2,0.1,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁 1[채권혼합]종류C,보통위험(UH),단위개방,KRW,6,0,0,0,0,-,-,-,-,-,-,0,0,6,100,1037.16,-0.27,_,2.48,_,0,_,3.72,_,,0.2,0.7,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁 1[채권혼합]종류C-E,보통위험(UH),단위개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1040.68,-0.24,_,2.66,_,0,_,4.07,_,,0.2,0.35,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁 1[채권혼합]종류C-F,보통위험(UH),단위개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,1043.7,-0.22,_,2.81,_,0,_,4.37,_,,0.2,0.05,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁 1[채권혼합]종류C-P2,보통위험(UH),단위개방,KRW,10,0,0,0,0,-,-,-,-,-,-,0,0,10,100,1041.17,-0.24,_,2.68,_,0,_,4.12,_,,0.2,0.3,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁 1[채권혼합]종류C-PE,보통위험(UH),단위개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,1042.2,-0.23,_,2.73,_,0,_,4.22,_,,0.2,0.2,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁2[채권혼합]_운용,보통위험(UH),단위개방,KRW,40,0,0,33,83,-,-,-,-,-,-,7,17,0,0,1046.34,-0.28,_,2.87,_,0,_,4.63,_,,0,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁2[채권혼합]종류A,보통위험(UH),단위개방,KRW,17,0,0,0,0,-,-,-,-,-,-,0,0,17,100,1042.24,-0.32,_,2.65,_,0,_,4.22,_,,0.2,0.2,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁2[채권혼합]종류A-E,보통위험(UH),단위개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,1043.18,-0.31,_,2.7,_,0,_,4.32,_,,0.2,0.1,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁2[채권혼합]종류C,보통위험(UH),단위개방,KRW,19,0,0,0,0,-,-,-,-,-,-,0,0,19,100,1037.63,-0.36,_,2.4,_,0,_,3.76,_,,0.2,0.7,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB타겟국채&공모주목표전환형증권투자신탁2[채권혼합]종류C-F,보통위험(UH),단위개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,1043.64,-0.31,_,2.72,_,0,_,4.36,_,,0.2,0.05,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB퇴직연금40증권자투자신탁[채권혼합]운용,보통위험(UH),추가개방,KRW,21,0,0,0,0,-,-,-,-,-,-,1,3,20,97,1028.42,4.92,_,11.9,_,3.53,_,48.54,_,,0,0,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB퇴직연금40증권자투자신탁[채권혼합]종류C,보통위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,1020.71,4.86,_,11.48,_,2.72,_,10.97,_,,0.228,0.53,0,-,-,,,,,,,,,
혼합형(주식+채권),주식저편입형,디비자산운용,DB퇴직연금40증권자투자신탁[채권혼합]종류C-E,보통위험(UH),추가개방,KRW,19,0,0,0,0,-,-,-,-,-,-,0,0,19,100,1023.23,4.88,_,11.62,_,2.99,_,22.24,_,,0.228,0.265,0,-,-,,,,,,,,,
